,w,k,covg,min_cluster_size,max_cluster_distance,num_cluster_tp,num_cluster_fp,num_gene_tp,num_gene_fp,num_non_unique_entries
1040,14,19,30,10,160,1355,0,4714,0,140
1041,14,19,30,10,250,1362,0,4706,0,141
1042,14,19,30,10,320,1359,0,4705,0,140
1043,14,19,30,15,20,75,0,1300,0,53
1044,14,19,30,15,30,191,0,2630,0,47
1045,14,19,30,15,40,399,0,3762,0,66
1046,14,19,30,15,80,815,0,4444,0,75
1047,14,19,30,15,160,863,0,4480,0,76
1048,14,19,30,15,250,865,0,4489,0,82
1049,14,19,30,15,320,866,0,4479,0,79
1050,14,19,60,5,20,1474,2,4751,2,174
1051,14,19,60,5,30,1786,2,4859,2,190
1052,14,19,60,5,40,1987,2,4901,1,212
1053,14,19,60,5,80,2184,1,4914,0,260
1054,14,19,60,5,160,2217,1,4914,0,236
1055,14,19,60,5,250,2203,2,4904,0,268
1056,14,19,60,5,320,2205,2,4905,0,265
1057,14,19,60,10,20,369,0,3541,0,72
1058,14,19,60,10,30,717,0,4295,0,81
1059,14,19,60,10,40,1063,0,4612,0,115
1060,14,19,60,10,80,1460,0,4757,0,157
1061,14,19,60,10,160,1503,0,4762,0,160
1062,14,19,60,10,250,1510,0,4760,0,152
1063,14,19,60,10,320,1498,0,4753,0,174
1064,14,19,60,15,20,113,0,1669,0,54
1065,14,19,60,15,30,254,0,3131,0,57
1066,14,19,60,15,40,520,0,4069,0,80
1067,14,19,60,15,80,924,0,4524,0,80
1068,14,19,60,15,160,963,0,4537,0,88
1069,14,19,60,15,250,963,0,4538,0,96
1070,14,19,60,15,320,965,0,4538,0,98
1071,14,19,100,5,20,1585,2,4795,1,170
1072,14,19,100,5,30,1872,1,4879,3,188
1073,14,19,100,5,40,2064,1,4917,2,224
1074,14,19,100,5,80,2268,2,4927,0,245
1075,14,19,100,5,160,2262,2,4912,0,286
1076,14,19,100,5,250,2261,1,4913,0,283
1077,14,19,100,5,320,2263,1,4912,0,282
1078,14,19,100,10,20,395,0,3681,1,69
1079,14,19,100,10,30,780,0,4396,2,81
1080,14,19,100,10,40,1137,0,4648,2,115
1081,14,19,100,10,80,1491,0,4775,0,166
1082,14,19,100,10,160,1525,0,4775,0,170
1083,14,19,100,10,250,1526,0,4775,0,180
1084,14,19,100,10,320,1524,0,4774,0,183
1085,14,19,100,15,20,118,0,1761,2,53
1086,14,19,100,15,30,281,0,3313,0,62
1087,14,19,100,15,40,568,0,4156,0,82
1088,14,19,100,15,80,955,0,4545,0,84
1089,14,19,100,15,160,999,0,4557,0,86
1090,14,19,100,15,250,992,0,4555,0,96
1091,14,19,100,15,320,991,0,4553,0,98
1092,14,23,15,5,20,2161,0,5064,4,515
1093,14,23,15,5,30,2248,0,5073,4,532
1094,14,23,15,5,40,2347,0,5091,4,562
1095,14,23,15,5,80,2472,0,5098,4,558
1096,14,23,15,5,160,2481,0,5058,3,557
1097,14,23,15,5,250,2489,0,5035,3,557
1098,14,23,15,5,320,2476,0,5035,2,565
1099,14,23,15,10,20,1043,1,4537,4,208
1100,14,23,15,10,30,1183,0,4635,4,216
1101,14,23,15,10,40,1371,1,4767,5,222
1102,14,23,15,10,80,1629,0,4865,4,290
1103,14,23,15,10,160,1665,0,4858,4,300
1104,14,23,15,10,250,1649,0,4848,3,310
1105,14,23,15,10,320,1657,0,4847,3,298
1106,14,23,15,15,20,479,0,3679,3,139
1107,14,23,15,15,30,599,1,3977,3,135
1108,14,23,15,15,40,781,1,4334,3,129
1109,14,23,15,15,80,1035,0,4591,4,181
1110,14,23,15,15,160,1069,0,4607,4,172
1111,14,23,15,15,250,1072,0,4601,3,174
1112,14,23,15,15,320,1077,0,4605,2,164
1113,14,23,30,5,20,908,0,4434,1,109
1114,14,23,30,5,30,1038,0,4570,1,114
1115,14,23,30,5,40,1343,0,4701,1,119
1116,14,23,30,5,80,1688,0,4789,1,170
1117,14,23,30,5,160,1791,0,4805,2,177
1118,14,23,30,5,250,1784,0,4797,0,176
1119,14,23,30,5,320,1774,0,4799,1,189
1120,14,23,30,10,20,189,0,2495,1,64
1121,14,23,30,10,30,279,0,3170,1,71
1122,14,23,30,10,40,538,0,3978,1,64
1123,14,23,30,10,80,1009,0,4513,1,96
1124,14,23,30,10,160,1100,0,4575,1,102
1125,14,23,30,10,250,1097,0,4581,0,102
1126,14,23,30,10,320,1099,0,4580,0,99
1127,14,23,30,15,20,41,0,1022,1,44
1128,14,23,30,15,30,77,0,1557,1,46
1129,14,23,30,15,40,201,0,2797,0,40
1130,14,23,30,15,80,564,0,4127,0,48
1131,14,23,30,15,160,638,0,4290,0,50
1132,14,23,30,15,250,644,0,4303,0,46
1133,14,23,30,15,320,644,0,4307,0,49
1134,14,23,60,5,20,1188,0,4678,3,125
1135,14,23,60,5,30,1361,0,4751,2,137
1136,14,23,60,5,40,1613,0,4811,2,159
1137,14,23,60,5,80,1907,0,4867,2,186
1138,14,23,60,5,160,1958,0,4859,2,219
1139,14,23,60,5,250,1961,0,4856,2,222
1140,14,23,60,5,320,1964,0,4856,2,217
1141,14,23,60,10,20,279,0,3111,1,76
1142,14,23,60,10,30,418,0,3696,1,83
1143,14,23,60,10,40,689,0,4274,1,72
1144,14,23,60,10,80,1154,0,4629,1,101
1145,14,23,60,10,160,1224,0,4649,2,97
1146,14,23,60,10,250,1235,0,4650,2,99
1147,14,23,60,10,320,1230,0,4643,2,105
1148,14,23,60,15,20,64,0,1293,1,54
1149,14,23,60,15,30,122,0,1949,1,51
1150,14,23,60,15,40,269,0,3291,1,52
1151,14,23,60,15,80,642,0,4302,1,56
1152,14,23,60,15,160,722,0,4385,2,57
1153,14,23,60,15,250,726,0,4384,2,53
1154,14,23,60,15,320,725,0,4382,2,61
1155,14,23,100,5,20,1308,0,4735,3,138
1156,14,23,100,5,30,1458,0,4794,3,143
1157,14,23,100,5,40,1717,0,4838,3,181
1158,14,23,100,5,80,1987,0,4875,2,206
1159,14,23,100,5,160,2029,0,4865,2,223
1160,14,23,100,5,250,2035,0,4858,2,231
1161,14,23,100,5,320,2029,0,4855,2,239
1162,14,23,100,10,20,294,0,3279,2,76
1163,14,23,100,10,30,440,0,3835,1,78
1164,14,23,100,10,40,749,0,4360,1,76
1165,14,23,100,10,80,1204,0,4664,2,109
1166,14,23,100,10,160,1265,0,4675,2,95
1167,14,23,100,10,250,1266,0,4669,2,107
1168,14,23,100,10,320,1267,0,4668,2,115
1169,14,23,100,15,20,77,0,1361,1,44
1170,14,23,100,15,30,131,0,2064,1,53
1171,14,23,100,15,40,290,0,3419,1,56
1172,14,23,100,15,80,689,0,4349,2,60
1173,14,23,100,15,160,764,0,4407,2,56
1174,14,23,100,15,250,762,0,4405,2,53
1175,14,23,100,15,320,762,0,4402,2,61
1176,14,27,15,5,20,1992,0,5034,1,448
1177,14,27,15,5,30,2035,0,5036,2,458
1178,14,27,15,5,40,2114,0,5049,2,487
1179,14,27,15,5,80,2275,0,5058,2,468
1180,14,27,15,5,160,2293,0,5028,1,474
1181,14,27,15,5,250,2295,0,5012,2,471
1182,14,27,15,5,320,2291,0,5007,2,485
1183,14,27,15,10,20,905,0,4448,1,219
1184,14,27,15,10,30,939,0,4482,1,217
1185,14,27,15,10,40,1124,0,4635,2,234
1186,14,27,15,10,80,1403,0,4773,2,247
1187,14,27,15,10,160,1450,0,4773,2,237
1188,14,27,15,10,250,1460,0,4769,2,251
1189,14,27,15,10,320,1452,0,4766,2,246
1190,14,27,15,15,20,421,0,3541,2,128
1191,14,27,15,15,30,467,0,3659,2,118
1192,14,27,15,15,40,605,0,4078,2,126
1193,14,27,15,15,80,870,0,4470,2,138
1194,14,27,15,15,160,940,0,4503,2,137
1195,14,27,15,15,250,942,0,4508,2,134
1196,14,27,15,15,320,937,0,4503,2,130
1197,14,27,30,5,20,732,0,4282,0,74
1198,14,27,30,5,30,796,0,4345,0,78
1199,14,27,30,5,40,967,0,4511,0,89
1200,14,27,30,5,80,1336,0,4680,0,99
1201,14,27,30,5,160,1466,0,4699,0,123
1202,14,27,30,5,250,1487,0,4705,0,131
1203,14,27,30,5,320,1482,0,4698,0,130
1204,14,27,30,10,20,137,0,2138,0,52
1205,14,27,30,10,30,160,0,2388,0,51
1206,14,27,30,10,40,295,0,3335,0,47
1207,14,27,30,10,80,685,0,4255,0,53
1208,14,27,30,10,160,811,0,4412,0,66
1209,14,27,30,10,250,842,0,4431,0,64
1210,14,27,30,10,320,837,0,4426,0,65
1211,14,27,30,15,20,32,0,859,0,41
1212,14,27,30,15,30,44,0,969,0,43
1213,14,27,30,15,40,87,0,1818,0,49
1214,14,27,30,15,80,320,0,3663,0,43
1215,14,27,30,15,160,449,0,4094,0,45
1216,14,27,30,15,250,454,0,4126,0,47
1217,14,27,30,15,320,455,0,4128,0,50
1218,14,27,60,5,20,1035,0,4573,1,96
1219,14,27,60,5,30,1082,0,4604,1,98
1220,14,27,60,5,40,1277,0,4689,0,108
1221,14,27,60,5,80,1600,0,4761,0,141
1222,14,27,60,5,160,1709,0,4783,0,152
1223,14,27,60,5,250,1718,0,4779,0,143
1224,14,27,60,5,320,1712,0,4779,0,153
1225,14,27,60,10,20,212,0,2751,0,57
1226,14,27,60,10,30,249,0,2980,0,59
1227,14,27,60,10,40,397,0,3770,0,50
1228,14,27,60,10,80,821,0,4439,0,68
1229,14,27,60,10,160,955,0,4526,0,66
1230,14,27,60,10,250,970,0,4534,0,63
1231,14,27,60,10,320,967,0,4535,0,67
1232,14,27,60,15,20,48,0,1098,0,35
1233,14,27,60,15,30,62,0,1263,0,33
1234,14,27,60,15,40,127,0,2296,0,37
1235,14,27,60,15,80,398,0,3938,0,44
1236,14,27,60,15,160,509,0,4202,0,44
1237,14,27,60,15,250,513,0,4210,0,44
1238,14,27,60,15,320,515,0,4206,0,44
1239,14,27,100,5,20,1105,0,4630,1,93
1240,14,27,100,5,30,1163,0,4663,0,97
1241,14,27,100,5,40,1382,0,4728,1,112
1242,14,27,100,5,80,1690,0,4791,0,150
1243,14,27,100,5,160,1784,0,4805,0,149
1244,14,27,100,5,250,1779,0,4793,0,165
1245,14,27,100,5,320,1773,0,4794,0,173
1246,14,27,100,10,20,219,0,2898,1,45
1247,14,27,100,10,30,255,0,3135,1,48
1248,14,27,100,10,40,427,0,3913,1,55
1249,14,27,100,10,80,874,0,4491,0,70
1250,14,27,100,10,160,998,0,4559,0,71
1251,14,27,100,10,250,1002,0,4559,0,71
1252,14,27,100,10,320,1004,0,4563,0,70
1253,14,27,100,15,20,48,0,1144,0,35
1254,14,27,100,15,30,65,0,1296,0,39
1255,14,27,100,15,40,132,0,2435,0,39
1256,14,27,100,15,80,426,0,4036,0,34
1257,14,27,100,15,160,541,0,4243,0,44
1258,14,27,100,15,250,548,0,4246,0,43
1259,14,27,100,15,320,546,0,4251,0,36
1260,14,31,15,5,20,1843,0,4963,2,392
1261,14,31,15,5,30,1839,0,4959,2,391
1262,14,31,15,5,40,1894,0,4983,2,387
1263,14,31,15,5,80,2052,0,4987,1,421
1264,14,31,15,5,160,2098,0,4951,3,443
1265,14,31,15,5,250,2104,0,4946,3,441
1266,14,31,15,5,320,2104,0,4941,3,440
1267,14,31,15,10,20,838,0,4327,1,165
1268,14,31,15,10,30,840,0,4323,1,166
1269,14,31,15,10,40,960,0,4460,1,161
1270,14,31,15,10,80,1191,0,4666,1,185
1271,14,31,15,10,160,1255,0,4695,2,181
1272,14,31,15,10,250,1258,0,4699,2,178
1273,14,31,15,10,320,1254,0,4692,2,178
1274,14,31,15,15,20,359,0,3362,1,103
1275,14,31,15,15,30,363,0,3375,1,103
1276,14,31,15,15,40,458,0,3720,1,94
1277,14,31,15,15,80,708,0,4283,1,101
1278,14,31,15,15,160,777,0,4398,1,100
1279,14,31,15,15,250,791,0,4402,2,98
1280,14,31,15,15,320,789,0,4402,2,101
1281,14,31,30,5,20,576,0,4093,0,59
1282,14,31,30,5,30,575,0,4107,0,59
1283,14,31,30,5,40,690,0,4261,0,60
1284,14,31,30,5,80,987,0,4512,0,74
1285,14,31,30,5,160,1152,0,4561,0,92
1286,14,31,30,5,250,1177,0,4569,0,85
1287,14,31,30,5,320,1187,0,4580,0,87
1288,14,31,30,10,20,99,0,1830,0,37
1289,14,31,30,10,30,97,0,1866,0,37
1290,14,31,30,10,40,156,0,2472,0,39
1291,14,31,30,10,80,405,0,3770,0,40
1292,14,31,30,10,160,586,0,4154,0,44
1293,14,31,30,10,250,603,0,4187,0,42
1294,14,31,30,10,320,612,0,4184,0,44
1295,14,31,30,15,20,27,0,710,0,35
1296,14,31,30,15,30,29,0,713,0,37
1297,14,31,30,15,40,44,0,1100,0,33
1298,14,31,30,15,80,179,0,2872,0,34
1299,14,31,30,15,160,289,0,3721,0,37
1300,14,31,30,15,250,299,0,3851,0,35
1301,14,31,30,15,320,297,0,3847,0,39
1302,14,31,60,5,20,836,0,4413,0,68
1303,14,31,60,5,30,825,0,4417,0,70
1304,14,31,60,5,40,973,0,4514,0,74
1305,14,31,60,5,80,1265,0,4667,0,93
1306,14,31,60,5,160,1417,0,4693,0,112
1307,14,31,60,5,250,1433,0,4692,0,109
1308,14,31,60,5,320,1430,0,4690,0,101
1309,14,31,60,10,20,143,0,2380,0,33
1310,14,31,60,10,30,151,0,2419,0,33
1311,14,31,60,10,40,225,0,3077,0,33
1312,14,31,60,10,80,531,0,4110,0,43
1313,14,31,60,10,160,707,0,4337,0,50
1314,14,31,60,10,250,718,0,4353,0,51
1315,14,31,60,10,320,722,0,4349,0,47
1316,14,31,60,15,20,41,0,924,0,29
1317,14,31,60,15,30,42,0,928,0,27
1318,14,31,60,15,40,68,0,1429,0,27
1319,14,31,60,15,80,227,0,3333,0,35
1320,14,31,60,15,160,344,0,3975,0,31
1321,14,31,60,15,250,352,0,4019,0,29
1322,14,31,60,15,320,352,0,4021,0,29
1323,14,31,100,5,20,910,0,4505,0,76
1324,14,31,100,5,30,915,0,4502,0,78
1325,14,31,100,5,40,1050,0,4584,0,82
1326,14,31,100,5,80,1350,0,4702,0,110
1327,14,31,100,5,160,1476,0,4723,0,113
1328,14,31,100,5,250,1476,0,4723,0,110
1329,14,31,100,5,320,1475,0,4721,0,117
1330,14,31,100,10,20,165,0,2537,0,37
1331,14,31,100,10,30,168,0,2562,0,35
1332,14,31,100,10,40,231,0,3235,0,41
1333,14,31,100,10,80,573,0,4197,0,45
1334,14,31,100,10,160,737,0,4388,0,49
1335,14,31,100,10,250,747,0,4398,0,50
1336,14,31,100,10,320,755,0,4397,0,43
1337,14,31,100,15,20,37,0,944,0,29
1338,14,31,100,15,30,37,0,963,0,31
1339,14,31,100,15,40,59,0,1454,0,27
1340,14,31,100,15,80,233,0,3480,0,31
1341,14,31,100,15,160,359,0,4013,0,25
1342,14,31,100,15,250,364,0,4053,0,28
1343,14,31,100,15,320,366,0,4054,0,31
1344,18,19,15,5,20,1926,0,4976,22,461
1345,18,19,15,5,30,2072,1,5027,21,476
1346,18,19,15,5,40,2177,1,5064,22,511
1347,18,19,15,5,80,2350,1,5074,18,510
1348,18,19,15,5,160,2372,0,5021,11,494
1349,18,19,15,5,250,2371,0,5009,9,497
1350,18,19,15,5,320,2365,0,5012,8,495
1351,18,19,15,10,20,759,1,4244,7,195
1352,18,19,15,10,30,973,1,4473,7,213
1353,18,19,15,10,40,1205,1,4671,7,237
1354,18,19,15,10,80,1436,1,4778,7,265
1355,18,19,15,10,160,1470,1,4778,6,255
1356,18,19,15,10,250,1459,0,4775,4,262
1357,18,19,15,10,320,1466,0,4772,6,267
1358,18,19,15,15,20,307,1,3086,3,131
1359,18,19,15,15,30,441,1,3658,4,125
1360,18,19,15,15,40,630,0,4198,4,123
1361,18,19,15,15,80,893,0,4487,3,120
1362,18,19,15,15,160,925,0,4496,1,127
1363,18,19,15,15,250,929,0,4499,2,125
1364,18,19,15,15,320,925,0,4492,3,127
1365,18,19,30,5,20,653,1,4065,0,99
1366,18,19,30,5,30,938,0,4405,0,101
1367,18,19,30,5,40,1267,0,4642,0,127
1368,18,19,30,5,80,1643,0,4782,0,170
1369,18,19,30,5,160,1722,0,4801,0,183
1370,18,19,30,5,250,1726,0,4803,0,184
1371,18,19,30,5,320,1723,0,4800,0,188
1372,18,19,30,10,20,107,1,1773,0,44
1373,18,19,30,10,30,220,0,2789,0,45
1374,18,19,30,10,40,460,0,3781,0,55
1375,18,19,30,10,80,940,0,4500,0,79
1376,18,19,30,10,160,1015,0,4553,0,85
1377,18,19,30,10,250,1013,0,4546,0,95
1378,18,19,30,10,320,1014,0,4546,0,99
1379,18,19,30,15,20,32,1,726,0,28
1380,18,19,30,15,30,65,0,1273,0,36
1381,18,19,30,15,40,161,0,2499,0,39
1382,18,19,30,15,80,514,0,4137,0,44
1383,18,19,30,15,160,562,0,4241,0,54
1384,18,19,30,15,250,563,0,4242,0,54
1385,18,19,30,15,320,555,0,4235,0,56
1386,18,19,60,5,20,955,1,4425,0,104
1387,18,19,60,5,30,1248,0,4646,0,127
1388,18,19,60,5,40,1520,0,4785,0,161
1389,18,19,60,5,80,1851,0,4861,0,184
1390,18,19,60,5,160,1895,0,4854,0,208
1391,18,19,60,5,250,1907,0,4864,0,198
1392,18,19,60,5,320,1894,0,4856,0,221
1393,18,19,60,10,20,163,0,2264,0,54
1394,18,19,60,10,30,316,0,3333,0,56
1395,18,19,60,10,40,582,0,4159,0,80
1396,18,19,60,10,80,1054,0,4585,0,92
1397,18,19,60,10,160,1113,0,4606,0,89
1398,18,19,60,10,250,1116,0,4602,0,97
1399,18,19,60,10,320,1113,0,4600,0,108
1400,18,19,60,15,20,41,1,885,0,40
1401,18,19,60,15,30,91,0,1610,0,41
1402,18,19,60,15,40,208,0,3000,0,48
1403,18,19,60,15,80,566,0,4242,0,55
1404,18,19,60,15,160,622,0,4293,0,48
1405,18,19,60,15,250,624,0,4291,0,52
1406,18,19,60,15,320,625,0,4289,0,59
1407,18,19,100,5,20,1045,0,4513,2,132
1408,18,19,100,5,30,1335,0,4689,2,146
1409,18,19,100,5,40,1620,0,4812,2,180
1410,18,19,100,5,80,1908,0,4865,1,198
1411,18,19,100,5,160,1957,0,4867,0,222
1412,18,19,100,5,250,1969,0,4870,0,204
1413,18,19,100,5,320,1951,0,4865,0,243
1414,18,19,100,10,20,175,0,2435,2,50
1415,18,19,100,10,30,341,0,3471,1,58
1416,18,19,100,10,40,632,0,4246,0,76
1417,18,19,100,10,80,1110,0,4607,0,97
1418,18,19,100,10,160,1161,0,4630,0,81
1419,18,19,100,10,250,1164,0,4626,0,86
1420,18,19,100,10,320,1157,0,4616,0,110
1421,18,19,100,15,20,46,1,921,1,38
1422,18,19,100,15,30,100,0,1653,0,39
1423,18,19,100,15,40,233,0,3142,0,44
1424,18,19,100,15,80,596,0,4284,0,58
1425,18,19,100,15,160,648,0,4326,0,57
1426,18,19,100,15,250,654,0,4327,0,52
1427,18,19,100,15,320,650,0,4321,0,63
1428,18,23,15,5,20,1802,1,4952,6,356
1429,18,23,15,5,30,1843,0,4966,5,408
1430,18,23,15,5,40,1946,0,5009,5,428
1431,18,23,15,5,80,2127,0,5040,6,461
1432,18,23,15,5,160,2177,0,5010,4,460
1433,18,23,15,5,250,2166,0,5001,3,454
1434,18,23,15,5,320,2162,0,4998,2,457
1435,18,23,15,10,20,645,1,4092,3,154
1436,18,23,15,10,30,759,1,4239,3,178
1437,18,23,15,10,40,953,1,4475,4,168
1438,18,23,15,10,80,1233,0,4703,3,230
1439,18,23,15,10,160,1271,0,4719,3,215
1440,18,23,15,10,250,1278,0,4715,3,219
1441,18,23,15,10,320,1273,0,4714,3,222
1442,18,23,15,15,20,262,0,2889,1,114
1443,18,23,15,15,30,315,0,3198,1,110
1444,18,23,15,15,40,453,0,3803,1,115
1445,18,23,15,15,80,701,0,4338,2,114
1446,18,23,15,15,160,769,0,4391,1,114
1447,18,23,15,15,250,768,0,4388,2,116
1448,18,23,15,15,320,763,0,4385,2,115
1449,18,23,30,5,20,504,0,3943,1,79
1450,18,23,30,5,30,626,0,4142,1,74
1451,18,23,30,5,40,878,0,4398,1,85
1452,18,23,30,5,80,1307,0,4671,1,105
1453,18,23,30,5,160,1422,0,4713,0,136
1454,18,23,30,5,250,1429,0,4708,1,131
1455,18,23,30,5,320,1426,0,4703,1,139
1456,18,23,30,10,20,74,0,1452,1,39
1457,18,23,30,10,30,105,0,1879,1,41
1458,18,23,30,10,40,233,0,2966,1,47
1459,18,23,30,10,80,662,0,4251,0,49
1460,18,23,30,10,160,772,0,4387,1,55
1461,18,23,30,10,250,774,0,4402,1,54
1462,18,23,30,10,320,773,0,4403,1,56
1463,18,23,30,15,20,14,0,609,1,32
1464,18,23,30,15,30,29,0,767,1,40
1465,18,23,30,15,40,66,0,1479,1,36
1466,18,23,30,15,80,288,0,3623,0,43
1467,18,23,30,15,160,384,0,4036,0,43
1468,18,23,30,15,250,378,0,4046,0,40
1469,18,23,30,15,320,379,0,4059,0,46
1470,18,23,60,5,20,760,0,4337,1,104
1471,18,23,60,5,30,889,0,4461,1,98
1472,18,23,60,5,40,1137,0,4643,2,121
1473,18,23,60,5,80,1530,0,4767,1,150
1474,18,23,60,5,160,1620,0,4787,1,156
1475,18,23,60,5,250,1629,0,4788,1,174
1476,18,23,60,5,320,1627,0,4785,1,180
1477,18,23,60,10,20,118,0,1891,1,47
1478,18,23,60,10,30,160,0,2427,1,52
1479,18,23,60,10,40,323,0,3485,1,53
1480,18,23,60,10,80,743,0,4392,1,66
1481,18,23,60,10,160,851,0,4476,1,69
1482,18,23,60,10,250,858,0,4483,1,69
1483,18,23,60,10,320,859,0,4475,1,71
1484,18,23,60,15,20,31,0,746,1,36
1485,18,23,60,15,30,42,0,969,1,36
1486,18,23,60,15,40,96,0,1867,1,37
1487,18,23,60,15,80,353,0,3922,1,43
1488,18,23,60,15,160,438,0,4129,1,39
1489,18,23,60,15,250,441,0,4134,1,41
1490,18,23,60,15,320,442,0,4135,1,39
1491,18,23,100,5,20,823,0,4432,1,94
1492,18,23,100,5,30,959,0,4546,1,94
1493,18,23,100,5,40,1233,0,4673,2,113
1494,18,23,100,5,80,1610,0,4790,2,153
1495,18,23,100,5,160,1705,0,4810,2,148
1496,18,23,100,5,250,1702,0,4810,2,158
1497,18,23,100,5,320,1690,0,4806,1,183
1498,18,23,100,10,20,114,0,1970,1,54
1499,18,23,100,10,30,169,0,2526,2,57
1500,18,23,100,10,40,349,0,3622,1,60
1501,18,23,100,10,80,801,0,4445,1,77
1502,18,23,100,10,160,903,0,4509,1,80
1503,18,23,100,10,250,905,0,4506,1,82
1504,18,23,100,10,320,905,0,4503,1,84
1505,18,23,100,15,20,30,0,759,1,25
1506,18,23,100,15,30,46,0,991,1,29
1507,18,23,100,15,40,91,0,1928,1,38
1508,18,23,100,15,80,369,0,3995,2,41
1509,18,23,100,15,160,451,0,4165,1,38
1510,18,23,100,15,250,459,0,4170,1,38
1511,18,23,100,15,320,457,0,4168,1,40
1512,18,27,15,5,20,1611,0,4853,2,370
1513,18,27,15,5,30,1644,0,4857,2,379
1514,18,27,15,5,40,1744,0,4898,2,379
1515,18,27,15,5,80,1934,0,4965,2,385
1516,18,27,15,5,160,1964,0,4932,2,411
1517,18,27,15,5,250,1964,0,4929,2,406
1518,18,27,15,5,320,1972,0,4928,2,396
1519,18,27,15,10,20,571,0,3967,3,170
1520,18,27,15,10,30,609,0,4055,3,173
1521,18,27,15,10,40,739,0,4278,3,190
1522,18,27,15,10,80,1041,0,4574,3,194
1523,18,27,15,10,160,1118,0,4624,2,196
1524,18,27,15,10,250,1124,0,4625,3,194
1525,18,27,15,10,320,1122,0,4628,2,194
1526,18,27,15,15,20,240,0,2739,0,99
1527,18,27,15,15,30,260,0,2840,0,89
1528,18,27,15,15,40,345,0,3357,0,99
1529,18,27,15,15,80,562,0,4153,0,90
1530,18,27,15,15,160,636,0,4287,2,99
1531,18,27,15,15,250,639,0,4300,3,88
1532,18,27,15,15,320,639,0,4296,2,91
1533,18,27,30,5,20,396,0,3739,0,63
1534,18,27,30,5,30,422,0,3836,0,63
1535,18,27,30,5,40,579,0,4114,0,56
1536,18,27,30,5,80,999,0,4523,0,84
1537,18,27,30,5,160,1126,0,4586,0,89
1538,18,27,30,5,250,1144,0,4596,0,96
1539,18,27,30,5,320,1144,0,4600,0,94
1540,18,27,30,10,20,50,0,1199,0,35
1541,18,27,30,10,30,62,0,1337,0,33
1542,18,27,30,10,40,113,0,2071,0,32
1543,18,27,30,10,80,394,0,3717,0,41
1544,18,27,30,10,160,541,0,4173,0,44
1545,18,27,30,10,250,549,0,4195,0,36
1546,18,27,30,10,320,549,0,4209,0,40
1547,18,27,30,15,20,17,0,524,0,24
1548,18,27,30,15,30,14,0,558,0,27
1549,18,27,30,15,40,29,0,868,0,32
1550,18,27,30,15,80,173,0,2840,0,35
1551,18,27,30,15,160,254,0,3718,0,34
1552,18,27,30,15,250,258,0,3824,0,38
1553,18,27,30,15,320,251,0,3822,0,40
1554,18,27,60,5,20,595,0,4193,1,61
1555,18,27,60,5,30,639,0,4240,1,65
1556,18,27,60,5,40,802,0,4416,1,73
1557,18,27,60,5,80,1211,0,4652,0,91
1558,18,27,60,5,160,1369,0,4686,0,118
1559,18,27,60,5,250,1383,0,4687,0,108
1560,18,27,60,5,320,1385,0,4702,0,97
1561,18,27,60,10,20,85,0,1617,0,34
1562,18,27,60,10,30,97,0,1763,0,37
